open_time,ticket,symbol,type,open_price,profit,stop_loss,take_profit,close_time,close_price,commission,swap,profit_total
2025.07.26 7:44:09,1209462377,BTCUSD,buy,0.01,117425.81,116725.64,118425.64,2025.07.26 8:16:46,117386.66,0.00,0.00,-6 388.04
2025.07.26 7:44:19,1209462410,BTCUSD,buy,0.01,117421.03,116720.67,118420.67,2025.07.26 8:16:46,117386.66,0.00,0.00,-5 569.06
2025.07.26 7:44:39,1209462532,BTCUSD,buy,0.01,117424.22,116724.20,118424.20,2025.07.26 8:16:46,117386.66,0.00,0.00,-6 060.45
2025.07.26 7:44:49,1209462569,BTCUSD,buy,0.01,117421.19,116721.31,118421.31,2025.07.26 8:16:46,117386.66,0.00,0.00,-5 569.06
2025.07.26 7:45:09,1209462721,BTCUSD,buy,0.01,117425.80,116726.35,118426.35,2025.07.26 8:16:46,117386.66,0.00,0.00,-6 388.04
2025.07.26 7:45:19,1209462787,BTCUSD,buy,0.01,117426.91,116726.01,118426.01,2025.07.26 8:16:46,117386.66,0.00,0.00,-6 551.84
2025.07.26 7:45:39,1209462942,BTCUSD,buy,0.01,117430.45,116728.57,118428.57,2025.07.26 8:16:46,117386.66,0.00,0.00,-7 043.23
2025.07.26 7:46:09,1209463486,BTCUSD,buy,0.01,117438.71,116739.86,118439.86,2025.07.26 8:16:46,117386.66,0.00,0.00,-8 517.39
2025.07.26 7:46:19,1209463594,BTCUSD,buy,0.01,117432.49,116732.74,118432.74,2025.07.26 8:16:46,117386.66,0.00,0.00,-7 370.82
2025.07.26 7:46:39,1209463725,BTCUSD,buy,0.01,117433.73,116734.11,118434.11,2025.07.26 8:16:46,117386.66,0.00,0.00,-7 698.41
2025.07.26 7:46:49,1209463801,BTCUSD,buy,0.01,117437.81,116738.12,118438.12,2025.07.26 8:16:46,117386.66,0.00,0.00,-8 353.59
2025.07.26 7:47:09,1209463927,BTCUSD,buy,0.01,117436.99,116735.26,118435.26,2025.07.26 8:16:46,117386.66,0.00,0.00,-8 189.80
2025.07.26 7:47:19,1209463999,BTCUSD,buy,0.01,117438.59,116737.33,118437.33,2025.07.26 8:16:46,117386.66,0.00,0.00,-8 517.39
2025.07.26 7:47:39,1209464185,BTCUSD,buy,0.01,117425.23,116724.70,118424.70,2025.07.26 8:16:46,117386.66,0.00,0.00,-6 224.25
2025.07.26 7:47:49,1209464329,BTCUSD,buy,0.01,117423.34,116723.34,118423.34,2025.07.26 8:16:46,117386.66,0.00,0.00,-5 896.65
2025.07.26 7:48:09,1209464456,BTCUSD,buy,0.01,117416.46,116716.58,118416.58,2025.07.26 8:16:46,117386.66,0.00,0.00,-4 750.08
2025.07.26 7:48:19,1209464549,BTCUSD,buy,0.01,117415.75,116715.53,118415.53,2025.07.26 8:16:46,117386.66,0.00,0.00,-4 750.08
2025.07.26 7:48:49,1209464885,BTCUSD,buy,0.01,117413.02,116712.48,118412.48,2025.07.26 8:16:46,117386.66,0.00,0.00,-4 258.69
2025.07.26 7:49:09,1209465057,BTCUSD,buy,0.01,117408.80,116709.16,118409.16,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 603.51
2025.07.26 7:49:19,1209465154,BTCUSD,buy,0.01,117416.76,116715.74,118415.74,2025.07.26 8:16:46,117386.66,0.00,0.00,-4 913.88
2025.07.26 7:49:39,1209465395,BTCUSD,buy,0.01,117416.73,116717.05,118417.05,2025.07.26 8:16:46,117386.66,0.00,0.00,-4 913.88
2025.07.26 7:49:59,1209465691,BTCUSD,buy,0.01,117415.65,116715.51,118415.51,2025.07.26 8:16:46,117386.66,0.00,0.00,-4 750.08
2025.07.26 7:52:09,1209467349,BTCUSD,buy,0.01,117418.25,116717.94,118417.94,2025.07.26 8:16:46,117386.66,0.00,0.00,-5 077.67
2025.07.26 7:52:29,1209467640,BTCUSD,buy,0.01,117405.69,116705.60,118405.60,2025.07.26 8:16:46,117386.66,0.00,0.00,-3 112.12
2025.07.26 7:56:39,1209470700,BTCUSD,buy,0.01,117398.67,116699.22,118399.22,2025.07.26 8:16:46,117386.66,0.00,0.00,-1 965.55
2025.07.26 7:57:49,1209471420,BTCUSD,buy,0.01,117396.67,116696.57,118396.57,2025.07.26 8:16:46,117386.66,0.00,0.00,-1 637.96
2025.07.26 7:57:59,1209471501,BTCUSD,buy,0.01,117385.40,116693.02,118393.02,2025.07.26 8:16:46,117386.66,0.00,0.00,326.61
2025.07.26 7:58:29,1209472110,BTCUSD,buy,0.01,117375.09,116678.57,118378.57,2025.07.26 8:16:46,117386.66,0.00,0.00,1 959.67
2025.07.26 7:59:29,1209473189,BTCUSD,buy,0.01,117380.78,116680.69,118380.69,2025.07.26 8:16:46,117386.66,0.00,0.00,979.84
2025.07.26 7:59:49,1209473330,BTCUSD,buy,0.01,117383.86,116683.89,118383.89,2025.07.26 8:16:46,117386.66,0.00,0.00,489.92
2025.07.26 7:59:59,1209473481,BTCUSD,buy,0.01,117384.21,116683.78,118383.78,2025.07.26 8:16:46,117386.66,0.00,0.00,489.92
2025.07.26 8:03:49,1209476665,BTCUSD,buy,0.01,117387.90,116688.95,118388.95,2025.07.26 8:16:46,117386.66,0.00,0.00,-163.80
2025.07.26 8:04:49,1209477163,BTCUSD,buy,0.01,117389.95,116689.95,118389.95,2025.07.26 8:16:46,117386.66,0.00,0.00,-491.39
2025.07.26 8:05:09,1209477402,BTCUSD,buy,0.01,117390.07,116689.55,118389.55,2025.07.26 8:16:46,117386.66,0.00,0.00,-491.39
2025.07.26 8:05:19,1209477476,BTCUSD,buy,0.01,117385.75,116684.62,118384.62,2025.07.26 8:16:46,117386.66,0.00,0.00,163.31
2025.07.26 8:05:49,1209477769,BTCUSD,buy,0.01,117389.84,116689.25,118389.25,2025.07.26 8:16:46,117386.66,0.00,0.00,-491.39
2025.07.26 8:06:09,1209478005,BTCUSD,buy,0.01,117387.10,116686.84,118386.84,2025.07.26 8:16:46,117386.66,0.00,0.00,0.00
2025.07.26 8:06:39,1209478308,BTCUSD,buy,0.01,117387.44,116688.16,118388.16,2025.07.26 8:16:46,117386.66,0.00,0.00,0.00
2025.07.26 8:06:49,1209478414,BTCUSD,buy,0.01,117389.15,116689.10,118389.10,2025.07.26 8:16:46,117386.66,0.00,0.00,-327.59
2025.07.26 8:07:09,1209478591,BTCUSD,buy,0.01,117385.99,116685.48,118385.48,2025.07.26 8:16:46,117386.66,0.00,0.00,163.31
2025.07.26 8:07:19,1209478646,BTCUSD,buy,0.01,117388.27,116688.99,118388.99,2025.07.26 8:16:46,117386.66,0.00,0.00,-163.80
2025.07.26 8:07:39,1209478814,BTCUSD,buy,0.01,117380.20,116680.05,118380.05,2025.07.26 8:16:46,117386.66,0.00,0.00,1 143.14
2025.07.26 8:07:49,1209479006,BTCUSD,buy,0.01,117387.21,116687.41,118387.41,2025.07.26 8:16:46,117386.66,0.00,0.00,0.00
2025.07.26 8:08:09,1209479140,BTCUSD,buy,0.01,117385.75,116685.75,118385.75,2025.07.26 8:16:46,117386.66,0.00,0.00,163.31
2025.07.26 8:08:19,1209479195,BTCUSD,buy,0.01,117380.45,116680.40,118380.40,2025.07.26 8:16:46,117386.66,0.00,0.00,1 143.14
2025.07.26 8:08:39,1209479398,BTCUSD,buy,0.01,117381.11,116679.05,118379.05,2025.07.26 8:16:46,117386.66,0.00,0.00,979.84
2025.07.26 8:08:49,1209479507,BTCUSD,buy,0.01,117378.42,116678.42,118378.42,2025.07.26 8:16:46,117386.66,0.00,0.00,1 469.75
2025.07.26 8:09:09,1209479688,BTCUSD,buy,0.01,117385.12,116685.04,118385.04,2025.07.26 8:16:46,117386.66,0.00,0.00,326.61
2025.07.26 8:09:19,1209479746,BTCUSD,buy,0.01,117385.97,116686.09,118386.09,2025.07.26 8:16:46,117386.66,0.00,0.00,163.31
2025.07.26 8:09:39,1209479903,BTCUSD,buy,0.01,117385.27,116686.05,118386.05,2025.07.26 8:16:46,117386.66,0.00,0.00,326.61
2025.07.26 8:09:59,1209480040,BTCUSD,buy,0.01,117397.51,116697.51,118397.51,2025.07.26 8:16:46,117386.66,0.00,0.00,-1 801.76
2025.07.26 10:44:04,1209668396,BTCUSD,sell,0.03,118230.69,118065.47,108230.69,2025.07.26 11:00:01,118065.47,0.00,0.00,80 999.75
2025.07.26 10:45:04,1209670948,BTCUSD,buy,0.03,118262.61,118068.66,128262.61,2025.07.26 11:10:38,118068.66,0.00,0.00,-95 329.25
2025.07.26 10:49:10,1209678826,BTCUSD,buy,0.03,118100.76,118067.95,128100.76,2025.07.26 11:10:39,118067.95,0.00,0.00,-16 052.00
2025.07.26 10:49:56,1209680599,BTCUSD,buy,0.03,118039.68,118047.10,128039.68,2025.07.26 10:53:57,118047.10,0.00,0.00,3 592.73
2025.07.26 10:55:59,1209688136,BTCUSD,buy,0.03,118109.79,118067.70,128109.79,2025.07.26 11:11:06,118067.70,0.00,0.00,-20 638.29
2025.07.26 10:58:34,1209690767,BTCUSD,buy,0.03,118038.46,118014.06,128038.46,2025.07.26 11:00:43,118014.06,0.00,0.00,-11 957.10
2025.07.26 10:58:34,1209690992,BTCUSD,buy,0.03,118039.40,118013.02,128039.40,2025.07.26 11:00:43,118013.02,0.00,0.00,-12 939.88
2025.07.26 10:58:53,1209691580,BTCUSD,buy,0.03,118030.84,118015.08,128030.84,2025.07.26 11:00:43,118015.08,0.00,0.00,-7 862.21
2025.07.26 10:59:13,1209691908,BTCUSD,buy,0.03,118018.94,118015.08,128018.94,2025.07.26 11:00:43,118015.08,0.00,0.00,-1 965.55
2025.07.26 10:59:23,1209692116,BTCUSD,buy,0.03,118027.12,118013.14,128027.12,2025.07.26 11:00:43,118013.14,0.00,0.00,-6 879.43
2025.07.26 11:00:06,1209693749,BTCUSD,buy,0.03,118084.29,118065.56,128084.29,2025.07.26 11:11:06,118065.56,0.00,0.00,-9 172.57
2025.07.26 11:00:43,1209695003,BTCUSD,buy,0.03,118035.78,118111.10,128035.78,2025.07.26 11:06:48,118111.10,0.00,0.00,36 907.15
2025.07.26 11:00:53,1209695427,BTCUSD,buy,0.03,118026.56,118048.69,128026.56,2025.07.26 11:08:57,118048.69,0.00,0.00,10 778.19
2025.07.26 11:02:23,1209697072,BTCUSD,buy,0.03,118030.70,118055.83,128030.70,2025.07.26 11:08:57,118055.83,0.00,0.00,12 247.95
2025.07.26 11:02:43,1209697521,BTCUSD,buy,0.03,118018.12,118073.71,128018.12,2025.07.26 11:08:06,118073.71,0.00,0.00,27 272.09
2025.07.26 11:03:36,1209698250,BTCUSD,buy,0.03,118017.64,118070.13,128017.64,2025.07.26 11:08:06,118070.13,0.00,0.00,25 639.03
2025.07.26 11:11:07,1209707229,BTCUSD,sell,0.03,118070.06,118120.37,117070.06,2025.07.26 11:15:14,118120.37,0.00,0.00,-24 733.19
2025.07.26 11:15:04,1209711704,BTCUSD,buy,0.03,118110.48,118110.32,119110.48,2025.07.26 11:15:54,118110.32,0.00,0.00,0.00
2025.07.26 11:15:16,1209711936,BTCUSD,buy,0.03,118112.70,118105.89,119112.70,2025.07.26 11:16:01,118105.89,0.00,0.00,-3 275.92
2025.07.26 11:17:05,1209715149,BTCUSD,buy,0.03,118107.59,118040.52,119107.59,2025.07.26 11:18:34,118040.52,0.00,0.00,-32 922.99
2025.07.26 11:17:17,1209715454,BTCUSD,buy,0.03,118105.65,117959.96,119105.65,2025.07.26 11:23:41,117959.96,0.00,0.00,-71 578.83
2025.07.26 11:21:27,1209718768,BTCUSD,buy,0.03,118026.75,117986.31,119026.75,2025.07.26 11:36:02,117986.31,0.00,0.00,-19 819.31
2025.07.26 11:29:43,1209725723,BTCUSD,buy,0.03,118010.13,117986.31,119010.13,2025.07.26 11:36:02,117986.31,0.00,0.00,-11 629.51
2025.07.26 11:41:27,1209744077,BTCUSD,buy,0.03,117898.12,117842.74,118899.74,2025.07.26 12:04:43,117842.74,0.00,0.00,-27 190.13
2025.07.26 12:01:26,1209769278,BTCUSD,buy,0.03,117907.77,118159.84,118907.77,2025.07.27 2:47:37,118159.84,0.00,0.00,123 622.61
2025.07.27 2:42:29,1210499207,BTCUSD,buy,0.01,118277.25,118249.54,118374.27,2025.07.27 2:43:05,118249.54,0.00,0.00,-4 422.49
2025.07.27 3:01:26,1210519427,BTCUSD,buy,0.03,118385.66,118197.93,119385.66,2025.07.27 4:12:11,118197.93,0.00,0.00,-92 217.12
2025.07.27 3:26:29,1210539684,BTCUSD,buy,0.03,118230.37,118198.16,119230.37,2025.07.27 4:12:11,118198.16,0.00,0.00,-15 888.21
2025.07.27 4:13:13,1210573336,BTCUSD,sell,0.03,118203.08,118903.08,117203.08,2025.07.27 10:02:44,118088.36,0.00,0.00,56 177.25
2025.07.27 4:18:57,1210575440,BTCUSD,buy,0.03,118248.87,118206.22,119248.87,2025.07.27 4:50:13,118206.22,0.00,0.00,-20 965.88
2025.07.27 4:21:58,1210577735,BTCUSD,buy,0.03,118250.43,118206.56,119250.43,2025.07.27 4:49:51,118206.56,0.00,0.00,-21 457.27
2025.07.27 4:23:01,1210579878,BTCUSD,buy,0.03,118250.43,118206.64,119250.43,2025.07.27 4:49:51,118206.64,0.00,0.00,-21 457.27
2025.07.27 4:48:05,1210580215,BTCUSD,buy,0.03,118250.43,118242.38,119250.43,2025.07.27 5:49:08,118242.38,0.00,0.00,-3 931.10
2025.07.27 6:51:51,1210675020,BTCUSD,buy,0.03,118324.92,117625.28,119325.28,2025.07.27 13:32:55,118192.78,0.00,0.00,-65 026.99
2025.07.27 6:51:55,1210674113,BTCUSD,buy,0.03,118320.68,117621.48,119321.48,2025.07.27 13:32:55,118193.35,0.00,0.00,-62 570.05
2025.07.27 6:52:03,1210674231,BTCUSD,buy,0.03,118315.89,118249.81,119315.95,2025.07.27 7:08:29,118249.81,0.00,0.00,-32 595.40
2025.07.27 6:52:04,1210674701,BTCUSD,buy,0.03,118308.43,118249.81,119311.89,2025.07.27 7:08:29,118249.81,0.00,0.00,-28 828.09
2025.07.27 6:52:05,1210671827,BTCUSD,buy,0.03,118306.36,118249.81,119308.37,2025.07.27 7:08:29,118249.81,0.00,0.00,-27 845.31
2025.07.27 6:56:53,1210709520,BTCUSD,buy,0.03,118334.51,117644.09,119344.09,2025.07.27 13:32:54,118190.42,0.00,0.00,-70 923.65
2025.07.27 6:56:53,1210710926,BTCUSD,buy,0.03,118334.51,117642.79,119342.79,2025.07.27 13:32:52,118185.99,0.00,0.00,-73 053.00
2025.07.27 6:56:53,1210710459,BTCUSD,buy,0.03,118324.31,117634.24,119334.24,2025.07.27 13:32:53,118189.74,0.00,0.00,-66 173.57
2025.07.27 6:56:53,1210710763,BTCUSD,buy,0.03,118324.31,117628.34,119328.34,2025.07.27 13:32:53,118186.01,0.00,0.00,-67 975.32
2025.07.27 13:38:48,1211196126,BTCUSD,buy,0.03,118206.40,118463.14,119206.40,2025.07.27 14:19:30,118463.14,0.00,0.00,125 745.59
2025.07.27 13:38:48,1211195527,BTCUSD,buy,0.03,118200.94,118461.12,119200.94,2025.07.27 14:19:30,118461.12,0.00,0.00,127 378.64
2025.07.27 13:40:39,1211197029,BTCUSD,buy,0.03,118208.74,117508.74,119208.74,2025.07.27 13:44:49,118184.04,0.00,0.00,-12 120.90
2025.07.27 13:40:39,1211196793,BTCUSD,buy,0.03,118207.06,117507.06,119207.06,2025.07.27 13:44:50,118183.64,0.00,0.00,-11 465.72
2025.07.27 13:40:45,1211197387,BTCUSD,buy,0.03,118202.46,117502.46,119202.46,2025.07.27 13:40:55,118188.93,0.00,0.00,-6 551.84
2025.07.27 13:43:01,1211198094,BTCUSD,buy,0.03,118212.89,117514.38,119214.38,2025.07.27 13:44:49,118183.95,0.00,0.00,-14 250.25
2025.07.27 13:43:08,1211198308,BTCUSD,buy,0.03,118203.21,117503.21,119203.21,2025.07.27 13:44:48,118183.98,0.00,0.00,-9 500.17
2025.07.27 13:43:13,1211198663,BTCUSD,buy,0.03,118203.21,117503.21,119203.21,2025.07.27 13:44:48,118184.38,0.00,0.00,-9 336.37
2025.07.27 14:32:19,1211283806,BTCUSD,buy,0.03,118526.16,118524.00,119526.16,2025.07.27 15:01:50,118524.00,0.00,0.00,-982.78
2025.07.27 14:32:53,1211284997,BTCUSD,buy,0.03,118526.16,118526.45,119526.16,2025.07.27 15:01:50,118526.45,0.00,0.00,163.31
2025.07.27 14:33:10,1211285586,BTCUSD,buy,0.03,118526.16,118525.94,119526.16,2025.07.27 15:01:50,118525.94,0.00,0.00,0.00
2025.07.27 14:33:53,1211285969,BTCUSD,buy,0.03,118526.16,118524.17,119526.16,2025.07.27 15:01:50,118524.17,0.00,0.00,-818.98
2025.07.27 14:36:38,1211282341,BTCUSD,buy,0.03,118485.41,118515.56,119485.41,2025.07.27 14:56:01,118515.56,0.00,0.00,14 860.84
2025.07.27 14:36:40,1211270726,BTCUSD,buy,0.03,118420.94,118442.24,119420.94,2025.07.27 14:44:00,118442.24,0.00,0.00,10 451.58
2025.07.27 14:38:55,1211292842,BTCUSD,buy,0.03,118386.47,118442.24,119386.47,2025.07.27 14:44:00,118442.24,0.00,0.00,27 435.40
2025.07.27 14:42:46,1211304837,BTCUSD,buy,0.03,118450.01,118444.11,119450.01,2025.07.27 14:44:00,118444.11,0.00,0.00,-2 948.33
2025.07.27 14:44:00,1211305675,BTCUSD,buy,0.03,118450.01,118516.84,119450.01,2025.07.27 14:56:00,118516.84,0.00,0.00,32 824.50
2025.07.27 14:44:11,1211304484,BTCUSD,buy,0.03,118386.47,118430.42,119386.47,2025.07.27 14:53:18,118430.42,0.00,0.00,21 556.39
2025.07.27 14:44:41,1211309151,BTCUSD,buy,0.03,118327.87,118321.41,119327.87,2025.07.27 14:45:41,118316.88,0.00,0.00,-5 405.27
2025.07.27 14:45:42,1211311299,BTCUSD,buy,0.03,118327.87,118343.26,119327.87,2025.07.27 14:51:11,118343.26,0.00,0.00,7 512.07
2025.07.27 14:46:49,1211313740,BTCUSD,buy,0.03,118275.91,118339.69,119275.91,2025.07.27 14:51:11,118339.69,0.00,0.00,31 191.44
2025.07.27 14:47:31,1211318031,BTCUSD,buy,0.03,118275.91,118339.57,119275.91,2025.07.27 14:51:11,118339.57,0.00,0.00,31 191.44
2025.07.27 14:59:30,1211348061,BTCUSD,buy,0.03,118490.22,118524.42,119490.22,2025.07.27 15:01:50,118524.42,0.00,0.00,16 657.21
2025.07.27 14:59:54,1211349173,BTCUSD,buy,0.03,118490.22,118525.17,119490.22,2025.07.27 15:01:50,118525.17,0.00,0.00,17 147.13
2025.07.27 15:01:50,1211352866,BTCUSD,buy,0.03,118548.17,118591.52,119548.17,2025.07.27 15:20:21,118591.52,0.00,0.00,21 229.77
2025.07.27 15:03:27,1211355348,BTCUSD,buy,0.03,118548.17,118592.73,119548.17,2025.07.27 15:20:21,118592.73,0.00,0.00,21 719.69
2025.07.27 15:05:05,1211356398,BTCUSD,buy,0.03,118512.85,118524.37,119512.85,2025.07.27 15:18:33,118524.37,0.00,0.00,5 552.40
2025.07.27 15:05:06,1211349380,BTCUSD,buy,0.03,118490.22,118523.98,119490.22,2025.07.27 15:18:33,118523.98,0.00,0.00,16 493.90
2025.07.27 15:05:08,1211344481,BTCUSD,buy,0.03,118468.07,118523.47,119468.07,2025.07.27 15:18:33,118523.47,0.00,0.00,27 108.79
2025.07.27 15:05:13,1211347744,BTCUSD,buy,0.03,118412.49,118414.41,119412.49,2025.07.27 15:07:12,118414.41,0.00,0.00,979.84
2025.07.27 15:07:34,1211366662,BTCUSD,buy,0.03,118387.09,118384.85,119387.09,2025.07.27 15:09:36,118384.85,0.00,0.00,-982.78
2025.07.27 15:10:05,1211370499,BTCUSD,buy,0.03,118366.37,118395.47,119366.37,2025.07.27 15:11:00,118395.47,0.00,0.00,14 207.62
2025.07.27 15:11:08,1211374111,BTCUSD,buy,0.03,118392.61,118414.94,119392.61,2025.07.27 15:15:43,118414.94,0.00,0.00,10 941.50
2025.07.27 15:11:10,1211327957,BTCUSD,buy,0.03,118339.17,118413.08,119339.17,2025.07.27 15:15:43,118413.08,0.00,0.00,36 090.62
2025.07.27 15:15:53,1211382395,BTCUSD,buy,0.03,118414.65,118407.60,119414.65,2025.07.27 15:16:37,118407.60,0.00,0.00,-3 439.72
2025.07.27 15:20:22,1211395549,BTCUSD,buy,0.03,118600.15,118594.59,119600.15,2025.07.27 15:28:23,118594.59,0.00,0.00,-2 620.74
2025.07.27 15:21:29,1211400335,BTCUSD,buy,0.03,118566.46,118561.87,119566.46,2025.07.27 15:24:21,118561.87,0.00,0.00,-2 129.35
2025.07.27 15:22:03,1211401056,BTCUSD,buy,0.03,118566.46,118562.38,119566.46,2025.07.27 15:24:21,118562.38,0.00,0.00,-1 965.55
2025.07.27 15:27:09,1211407113,BTCUSD,buy,0.03,118566.46,118578.45,119566.46,2025.07.27 15:27:57,118576.84,0.00,0.00,5 225.79
2025.07.27 15:28:54,1211409797,BTCUSD,buy,0.03,118590.66,118595.62,119590.66,2025.07.27 15:55:30,118595.62,0.00,0.00,2 449.59
2025.07.27 15:29:19,1211410709,BTCUSD,buy,0.03,118570.28,118583.22,119570.28,2025.07.27 15:55:30,118583.22,0.00,0.00,6 368.93
2025.07.27 15:30:09,1211412129,BTCUSD,buy,0.03,118538.71,118583.62,119538.71,2025.07.27 15:55:30,118583.62,0.00,0.00,22 046.30
2025.07.27 15:30:45,1211413299,BTCUSD,buy,0.03,118538.71,118583.74,119538.71,2025.07.27 15:55:30,118583.74,0.00,0.00,22 046.30
2025.07.27 15:31:43,1211403590,BTCUSD,buy,0.03,118494.02,118487.69,119494.02,2025.07.27 15:34:30,118487.69,0.00,0.00,-3 112.12
2025.07.27 15:32:16,1211416703,BTCUSD,buy,0.03,118460.49,118487.69,119461.95,2025.07.27 15:34:30,118487.69,0.00,0.00,13 391.09
2025.07.27 15:32:20,1211417025,BTCUSD,buy,0.03,118461.95,118486.80,119461.95,2025.07.27 15:34:30,118486.80,0.00,0.00,12 084.64
2025.07.27 15:34:49,1211420663,BTCUSD,buy,0.03,118494.28,118505.76,119494.28,2025.07.27 15:46:05,118505.76,0.00,0.00,5 552.40
2025.07.27 15:35:16,1211418119,BTCUSD,buy,0.03,118461.95,118475.83,119461.95,2025.07.27 15:43:41,118475.83,0.00,0.00,6 695.54
2025.07.27 15:35:45,1211401961,BTCUSD,buy,0.03,118434.16,118440.21,119434.39,2025.07.27 15:40:50,118440.21,0.00,0.00,3 102.81
2025.07.27 15:36:24,1211398710,BTCUSD,buy,0.03,118414.65,118412.42,119414.65,2025.07.27 15:36:58,118412.42,0.00,0.00,-1 146.57
2025.07.27 15:37:50,1211385237,BTCUSD,buy,0.03,118392.61,118441.48,119392.61,2025.07.27 15:40:50,118441.48,0.00,0.00,23 842.67
2025.07.27 15:37:59,1211378564,BTCUSD,buy,0.03,118366.37,118442.74,119366.37,2025.07.27 15:40:50,118442.74,0.00,0.00,37 397.06
2025.07.27 15:38:55,1211427668,BTCUSD,buy,0.03,118338.14,118440.19,119338.14,2025.07.27 15:40:50,118440.19,0.00,0.00,50 134.93
2025.07.27 15:39:03,1211429034,BTCUSD,buy,0.03,118338.14,118437.45,119338.14,2025.07.27 15:40:50,118437.45,0.00,0.00,48 665.17
2025.07.27 15:39:16,1211429293,BTCUSD,buy,0.03,118338.14,118439.92,119338.14,2025.07.27 15:40:50,118439.92,0.00,0.00,49 971.62
2025.07.27 15:43:01,1211436073,BTCUSD,buy,0.03,118494.28,118504.25,119494.28,2025.07.27 15:46:05,118504.25,0.00,0.00,4 899.18
2025.07.27 15:43:41,1211436870,BTCUSD,buy,0.03,118494.28,118504.54,119494.28,2025.07.27 15:46:05,118504.54,0.00,0.00,5 062.48
2025.07.27 15:46:50,1211442350,BTCUSD,buy,0.03,118495.39,118492.70,119495.39,2025.07.27 15:50:34,118492.70,0.00,0.00,-1 310.37
2025.07.27 15:47:39,1211442625,BTCUSD,buy,0.03,118495.39,118491.71,119495.39,2025.07.27 15:50:34,118491.71,0.00,0.00,-1 801.76
2025.07.27 15:58:32,1211461375,BTCUSD,buy,0.03,118659.54,118806.02,119659.54,2025.07.27 16:00:31,118806.02,0.00,0.00,71 691.31
2025.07.27 15:59:47,1211461982,BTCUSD,buy,0.03,118658.11,118807.62,119659.54,2025.07.27 16:00:31,118807.62,0.00,0.00,73 324.37
2025.07.27 16:02:22,1211475012,BTCUSD,buy,0.03,118825.81,118818.77,119825.81,2025.07.27 16:02:34,118818.77,0.00,0.00,-3 439.72
2025.07.27 16:08:26,1211481731,BTCUSD,buy,0.03,118832.06,118832.19,119832.06,2025.07.27 16:08:51,118827.62,0.00,0.00,-2 129.35
2025.07.27 16:10:08,1211507940,BTCUSD,buy,0.03,118803.47,118900.48,119803.47,2025.07.27 16:11:18,118900.48,0.00,0.00,47 522.03
2025.07.27 16:16:21,1211539992,BTCUSD,buy,0.03,119226.79,119301.63,120226.79,2025.07.27 16:17:01,119301.63,0.00,0.00,36 743.84
2025.07.27 16:26:13,1211570304,BTCUSD,buy,0.03,119226.79,119248.34,120226.79,2025.07.27 16:26:30,119248.34,0.00,0.00,10 614.89
2025.07.27 16:26:17,1211571070,BTCUSD,buy,0.03,119224.69,119248.33,120226.79,2025.07.27 16:26:30,119248.33,0.00,0.00,11 594.72
2025.07.27 16:31:02,1211582365,BTCUSD,buy,0.03,119429.34,119441.40,120429.34,2025.07.27 16:32:18,119441.40,0.00,0.00,5 879.01
2025.07.27 16:31:46,1211586208,BTCUSD,buy,0.03,119429.34,119437.45,120429.34,2025.07.27 16:32:18,119437.34,0.00,0.00,3 919.34
2025.07.27 16:32:55,1211586565,BTCUSD,buy,0.03,119429.34,119502.76,120429.34,2025.07.27 16:34:24,119502.76,0.00,0.00,35 927.31
2025.07.27 16:43:22,1211618856,BTCUSD,buy,0.03,119429.34,119434.60,120429.34,2025.07.27 16:50:55,119434.60,0.00,0.00,2 612.90
2025.07.27 16:45:57,1211626563,BTCUSD,buy,0.03,119429.34,119434.76,120429.34,2025.07.27 16:50:55,119434.76,0.00,0.00,2 612.90
2025.07.27 16:49:09,1211632562,BTCUSD,buy,0.03,119429.34,119433.58,120429.34,2025.07.27 16:50:55,119433.58,0.00,0.00,2 122.98
2025.07.27 16:51:00,1211635358,BTCUSD,buy,0.03,119429.34,118729.34,120429.34,2025.07.27 21:15:41,118729.34,0.00,0.00,-343 971.51
2025.07.27 16:53:38,1211581649,BTCUSD,buy,0.03,119226.79,119295.16,120226.79,2025.07.27 17:31:04,119295.16,0.00,0.00,33 477.72
2025.07.27 16:57:43,1211657153,BTCUSD,buy,0.03,119024.68,119090.87,120025.35,2025.07.27 16:58:45,119090.87,0.00,0.00,32 497.89
2025.07.27 16:59:34,1211659299,BTCUSD,buy,0.03,119025.35,119078.13,120025.35,2025.07.27 17:00:11,119078.13,0.00,0.00,25 802.34
2025.07.27 17:01:21,1211664145,BTCUSD,buy,0.03,119025.35,119090.46,120025.35,2025.07.27 17:28:10,119090.46,0.00,0.00,31 844.66
2025.07.27 17:21:11,1211713858,BTCUSD,buy,0.03,119024.44,119090.58,120025.35,2025.07.27 17:28:10,119090.58,0.00,0.00,32 497.89
2025.07.27 17:21:30,1211714843,BTCUSD,buy,0.03,119025.35,119083.86,120025.35,2025.07.27 17:28:24,119083.86,0.00,0.00,28 741.85
2025.07.27 17:27:21,1211728803,BTCUSD,buy,0.03,119025.35,119082.46,120025.35,2025.07.27 17:28:24,119082.46,0.00,0.00,27 925.32
2025.07.27 17:35:42,1211754276,BTCUSD,buy,0.03,119025.35,119093.11,120025.35,2025.07.27 17:37:19,119093.11,0.00,0.00,33 151.11
2025.07.27 17:35:58,1211755120,BTCUSD,buy,0.03,119025.35,119091.42,120025.35,2025.07.27 17:37:19,119091.42,0.00,0.00,32 334.58
